Mitocheck_Phenotypic_Class,Metadata_is_control,Cell_UUID,Location_Center_X,Location_Center_Y,Metadata_Plate,Metadata_Well,Metadata_Frame,Metadata_Site,Metadata_Plate_Map_Name,Metadata_DNA,Metadata_Gene,Metadata_Gene_Replicate,average_precision,p_value,n_pos_pairs,n_total_pairs,shuffled
Elongated,1,9814e80b-59e6-4894-8df9-b8bd17dd1cb6,867,806,LT0153_01,74,56,1,LT0153_01_74,LT0153_01/LT0153_01_74_56.tif,negative control,1,0.877129011759941,0.28712872,98,115,True
neg_control,1,7ec30776-0cc4-4432-9ea2-0379ec2397de,717,118,LT0040_44,304,49,1,LT0040_44_304,LT0040_44/LT0040_44_304_49.tif,negative control,1,1.0,1.0,7054,7054,True
neg_control,1,853deede-1389-4110-9346-a7c8a69ffb9b,1310,515,LT0119_07,74,51,1,LT0119_07_74,LT0119_07/LT0119_07_74_51.tif,negative control,1,1.0,1.0,6583,6583,True
Elongated,1,56135aa0-13e0-4454-8a6e-026fca7be99e,1159,221,LT0049_44,63,55,1,LT0049_44_63,LT0049_44/LT0049_44_63_55.tif,negative control,1,0.6778892056370261,1.0,100,127,True
neg_control,1,5c3be13c-bebc-41c8-abef-1ae8dd7b340a,743,252,LT0035_13,315,53,1,LT0035_13_315,LT0035_13/LT0035_13_315_53.tif,negative control,1,0.9998927630776175,0.56435645,6912,6913,True
neg_control,1,26ca0d46-7be5-449b-b7b1-908576e1111a,23,517,LT0036_01,63,39,1,LT0036_01_63,LT0036_01/LT0036_01_63_39.tif,negative control,1,1.0,1.0,6748,6748,True
neg_control,1,cc215a65-3b52-43e0-bbc5-c3a6a132d80a,190,24,LT0145_02,63,37,1,LT0145_02_63,LT0145_02/LT0145_02_63_37.tif,negative control,1,0.9999203199591375,0.5148515,6741,6742,True
neg_control,1,256aa0be-5a12-4ca1-bc23-eea6b8424b4d,23,102,LT0145_01,26,62,1,LT0145_01_26,LT0145_01/LT0145_01_26_62.tif,negative control,1,1.0,1.0,6678,6678,True
neg_control,1,e45cc8f8-a0a5-4029-a1d6-2db4d499dc3b,1065,380,LT0123_29,315,43,1,LT0123_29_315,LT0123_29/LT0123_29_315_43.tif,negative control,1,1.0,1.0,6913,6913,True
neg_control,1,a210c668-fc81-4edb-b507-8963e598120c,1186,374,LT0075_32,26,62,1,LT0075_32_26,LT0075_32/LT0075_32_26_62.tif,negative control,1,1.0,1.0,6684,6684,True
neg_control,1,cd13f047-928c-431d-b22b-f0ab0433a0d7,279,96,LT0084_46,63,33,1,LT0084_46_63,LT0084_46/LT0084_46_63_33.tif,negative control,1,1.0,1.0,6757,6757,True
neg_control,1,47308bfe-49de-453a-942a-209300edc675,154,467,LT0025_37,74,36,1,LT0025_37_74,LT0025_37/LT0025_37_74_36.tif,negative control,1,0.9997326531576123,0.8811881,6586,6587,True
neg_control,1,e71a1153-36f5-43b9-a82c-a5032b2ded63,1014,438,LT0079_05,63,45,1,LT0079_05_63,LT0079_05/LT0079_05_63_45.tif,negative control,1,1.0,1.0,6755,6755,True
neg_control,1,5427c3fe-aead-47e6-b3a2-3db92ddd5c8f,548,792,LT0094_01,363,55,1,LT0094_01_363,LT0094_01/LT0094_01_363_55.tif,negative control,1,1.0,1.0,7074,7074,True
neg_control,1,2f4950fa-f2f1-43ff-ab42-ad36281e711e,1076,950,LT0147_02,74,52,1,LT0147_02_74,LT0147_02/LT0147_02_74_52.tif,negative control,1,1.0,1.0,6583,6583,True
neg_control,1,c395adee-6d90-4cc7-9ee9-390a434cf810,1032,601,LT0113_01,15,46,1,LT0113_01_15,LT0113_01/LT0113_01_15_46.tif,negative control,1,0.9993619858696424,0.9306931,6666,6668,True
neg_control,1,9f4b43ff-7e52-45c8-9244-b48af38ed6a7,468,997,LT0126_01,15,39,1,LT0126_01_15,LT0126_01/LT0126_01_15_39.tif,negative control,1,1.0,1.0,6668,6668,True
neg_control,1,bb2435e9-9819-41d2-bc84-1881139cfc10,806,512,LT0140_10,63,61,1,LT0140_10_63,LT0140_10/LT0140_10_63_61.tif,negative control,1,1.0,1.0,6741,6741,True
neg_control,1,35323b87-c019-4199-9e04-6581e5a3659a,380,467,LT0147_02,15,36,1,LT0147_02_15,LT0147_02/LT0147_02_15_36.tif,negative control,1,1.0,1.0,6663,6663,True
neg_control,1,ff41bbc8-0c52-47c5-9507-b3f16b945f1b,688,885,LT0007_10,315,48,1,LT0007_10_315,LT0007_10/LT0007_10_315_48.tif,negative control,1,0.9999097167485502,0.44554454,6919,6920,True
neg_control,1,c5cd5be1-2b90-4d9a-abd5-435b49687388,762,827,LT0601_03,315,53,1,LT0601_03_315,LT0601_03/LT0601_03_315_53.tif,negative control,1,0.9996473303126675,0.980198,6916,6917,True
neg_control,1,cff409a9-d1d4-4728-9b7d-ed65567fd548,673,793,LT0029_01,26,51,1,LT0029_01_26,LT0029_01/LT0029_01_26_51.tif,negative control,1,1.0,1.0,6690,6690,True
neg_control,1,4fff6a17-3e61-4e12-84b5-2d39e1db8102,865,726,LT0110_01,352,55,1,LT0110_01_352,LT0110_01/LT0110_01_352_55.tif,negative control,1,1.0,1.0,6888,6888,True
neg_control,1,ebf98b7a-e38c-4729-bf65-257f84227c97,340,975,LT0137_03,26,40,1,LT0137_03_26,LT0137_03/LT0137_03_26_40.tif,negative control,1,1.0,1.0,6686,6686,True
neg_control,1,c064a7ad-3718-4fb2-995f-4adc551d5151,102,317,LT0081_11,63,58,1,LT0081_11_63,LT0081_11/LT0081_11_63_58.tif,negative control,1,1.0,1.0,6754,6754,True
neg_control,1,72d31e10-12bd-4734-a5a2-a2c40c1b6a5f,154,259,LT0037_52,63,55,1,LT0037_52_63,LT0037_52/LT0037_52_63_55.tif,negative control,1,1.0,1.0,6743,6743,True
neg_control,1,2850c4ae-3c57-4c96-a3d6-1f8c4df51db7,663,898,LT0155_03,63,44,1,LT0155_03_63,LT0155_03/LT0155_03_63_44.tif,negative control,1,1.0,1.0,6739,6739,True
neg_control,1,67139e11-c2c3-4b0a-b28e-c2a76edd5994,1232,105,LT0001_02,315,58,1,LT0001_02_315,LT0001_02/LT0001_02_315_58.tif,negative control,1,1.0,1.0,6912,6912,True
neg_control,1,073816dd-4609-46db-a3e2-6217c543b409,299,274,LT0016_18,15,62,1,LT0016_18_15,LT0016_18/LT0016_18_15_62.tif,negative control,1,1.0,1.0,6667,6667,True
neg_control,1,d10df3b9-1609-4439-b011-89fc512337bf,175,867,LT0064_02,315,48,1,LT0064_02_315,LT0064_02/LT0064_02_315_48.tif,negative control,1,1.0,1.0,6912,6912,True
neg_control,1,92346b7e-dfc1-489e-bd9d-376ea1b2b0fa,1068,546,LT0106_43,315,43,1,LT0106_43_315,LT0106_43/LT0106_43_315_43.tif,negative control,1,1.0,1.0,6914,6914,True
neg_control,1,2afa08de-acb8-4b08-82e5-f4b0cf8d7262,1042,861,LT0087_34,352,48,1,LT0087_34_352,LT0087_34/LT0087_34_352_48.tif,negative control,1,1.0,1.0,6885,6885,True
neg_control,1,f9a138a2-1a6c-4cc0-9b39-55047b558acc,612,750,LT0118_23,26,42,1,LT0118_23_26,LT0118_23/LT0118_23_26_42.tif,negative control,1,1.0,1.0,6677,6677,True
neg_control,1,df4d39d7-9484-41c9-a500-6733f1640ca8,264,763,LT0145_01,304,36,1,LT0145_01_304,LT0145_01/LT0145_01_304_36.tif,negative control,1,1.0,1.0,7041,7041,True
neg_control,1,d3394c20-b055-4649-8e6f-2917abc28756,1284,730,LT0006_26,15,51,1,LT0006_26_15,LT0006_26/LT0006_26_15_51.tif,negative control,1,1.0,1.0,6665,6665,True
neg_control,1,a221794d-2b26-469a-8732-9327b727201f,1191,650,LT0091_30,26,43,1,LT0091_30_26,LT0091_30/LT0091_30_26_43.tif,negative control,1,0.9998639371943182,0.5841584,6682,6683,True
neg_control,1,b99610c8-e4f3-4a4c-b272-d5ac07e8715c,54,291,LT0097_48,15,58,1,LT0097_48_15,LT0097_48/LT0097_48_15_58.tif,negative control,1,1.0,1.0,6663,6663,True
neg_control,1,d2566861-b5c4-4450-8a4a-7ea1c2577949,961,393,LT0067_07,26,50,1,LT0067_07_26,LT0067_07/LT0067_07_26_50.tif,negative control,1,1.0,1.0,6690,6690,True
neg_control,1,6b3dff83-c9f8-4735-9351-b0c1b9b79405,480,913,LT0005_44,26,45,1,LT0005_44_26,LT0005_44/LT0005_44_26_45.tif,negative control,1,1.0,1.0,6684,6684,True
neg_control,1,b4651ba3-f6be-4bde-8655-b9693750a657,108,913,LT0150_02,74,57,1,LT0150_02_74,LT0150_02/LT0150_02_74_57.tif,negative control,1,1.0,1.0,6587,6587,True
neg_control,1,e7968cf8-e0a8-4816-b994-a948c1a83631,522,91,LT0123_32,26,34,1,LT0123_32_26,LT0123_32/LT0123_32_26_34.tif,negative control,1,1.0,1.0,6692,6692,True
neg_control,1,e38fee92-35da-4887-a256-5739c06a6bfa,639,598,LT0133_38,315,56,1,LT0133_38_315,LT0133_38/LT0133_38_315_56.tif,negative control,1,1.0,1.0,6912,6912,True
neg_control,1,a4f9061d-8ad5-4301-bc02-6c2ea440a941,855,860,LT0066_02,26,61,1,LT0066_02_26,LT0066_02/LT0066_02_26_61.tif,negative control,1,1.0,1.0,6679,6679,True
neg_control,1,ede68994-35f5-416b-a056-6c64f9ab7224,873,953,LT0022_47,74,42,1,LT0022_47_74,LT0022_47/LT0022_47_74_42.tif,negative control,1,1.0,1.0,6584,6584,True
neg_control,1,85c2476f-cbe2-418a-a32f-fc6ab2d0d2fd,1105,338,LT0073_66,352,43,1,LT0073_66_352,LT0073_66/LT0073_66_352_43.tif,negative control,1,1.0,1.0,6877,6877,True
neg_control,1,3ed48b3e-3a5a-409f-bcc4-5c8df288d378,984,960,LT0095_13,304,49,1,LT0095_13_304,LT0095_13/LT0095_13_304_49.tif,negative control,1,0.999925071744924,0.36633664,7038,7039,True
neg_control,1,7ed722d5-22b4-46c2-b946-12bd85258221,716,112,LT0108_02,363,57,1,LT0108_02_363,LT0108_02/LT0108_02_363_57.tif,negative control,1,1.0,1.0,7082,7082,True
neg_control,1,3db6c197-dbad-40f7-9853-dd5eae5abce4,880,395,LT0134_01,26,57,1,LT0134_01_26,LT0134_01/LT0134_01_26_57.tif,negative control,1,1.0,1.0,6684,6684,True
neg_control,1,298f35ae-e460-4dba-9ed6-80c59d894433,325,400,LT0096_35,74,44,1,LT0096_35_74,LT0096_35/LT0096_35_74_44.tif,negative control,1,1.0,1.0,6573,6573,True
neg_control,1,ca9c3cbb-f57a-491c-9b6c-8ecd0c3bfc6c,1159,624,LT0123_13,363,45,1,LT0123_13_363,LT0123_13/LT0123_13_363_45.tif,negative control,1,0.9996560262470279,0.9306931,7069,7070,True
neg_control,1,8148971f-6293-4875-99a3-8046522be618,920,580,LT0038_01,63,54,1,LT0038_01_63,LT0038_01/LT0038_01_63_54.tif,negative control,1,1.0,1.0,6736,6736,True
neg_control,1,7307fd33-0aaa-4a25-99c3-2529b92734b9,79,279,LT0007_26,15,44,1,LT0007_26_15,LT0007_26/LT0007_26_15_44.tif,negative control,1,0.9995987307053921,0.96039605,6666,6667,True
neg_control,1,26ee854d-09da-4cd2-a32f-0fb8336c3888,73,305,LT0129_52,363,48,1,LT0129_52_363,LT0129_52/LT0129_52_363_48.tif,negative control,1,1.0,1.0,7082,7082,True
neg_control,1,66d36b90-381c-4fea-a14b-2db90ed203cb,1163,605,LT0037_52,304,36,1,LT0037_52_304,LT0037_52/LT0037_52_304_36.tif,negative control,1,1.0,1.0,7037,7037,True
neg_control,1,a2e5a436-6114-4f54-9b82-14258fb5e2e5,775,684,LT0131_01,352,47,1,LT0131_01_352,LT0131_01/LT0131_01_352_47.tif,negative control,1,0.9995729966032794,0.9405941,6881,6882,True
neg_control,1,eac7b8ed-ffbe-47ad-9ea6-92b0a85916c3,1180,922,LT0601_05,352,49,1,LT0601_05_352,LT0601_05/LT0601_05_352_49.tif,negative control,1,1.0,1.0,6875,6875,True
neg_control,1,198e0579-d725-4fae-9975-4b6f806a6552,1067,929,LT0104_04,304,46,1,LT0104_04_304,LT0104_04/LT0104_04_304_46.tif,negative control,1,0.999764127118675,0.8217822,7053,7054,True
neg_control,1,a7954664-858b-48f2-98cd-e8faac998c83,359,766,LT0007_08,15,52,1,LT0007_08_15,LT0007_08/LT0007_08_15_52.tif,negative control,1,1.0,1.0,6672,6672,True
neg_control,1,691a04ce-db62-4631-81f4-3326ab9f9d34,1082,961,LT0076_04,363,47,1,LT0076_04_363,LT0076_04/LT0076_04_363_47.tif,negative control,1,1.0,1.0,7083,7083,True
neg_control,1,e3f57975-aa17-46e8-8265-a0569060f08b,181,688,LT0121_09,74,50,1,LT0121_09_74,LT0121_09/LT0121_09_74_50.tif,negative control,1,1.0,1.0,6578,6578,True
neg_control,1,5031ce2f-fdff-4170-b8ae-b2897532aed6,1267,37,LT0135_02,352,49,1,LT0135_02_352,LT0135_02/LT0135_02_352_49.tif,negative control,1,1.0,1.0,6882,6882,True
neg_control,1,f6620c56-11e5-48c9-8e05-2f587a4a788b,1091,764,LT0084_01,363,34,1,LT0084_01_363,LT0084_01/LT0084_01_363_34.tif,negative control,1,1.0,1.0,7080,7080,True
neg_control,1,4853322d-dc3a-48b4-b2a5-dd8a6e30f6db,1242,499,LT0144_02,15,52,1,LT0144_02_15,LT0144_02/LT0144_02_15_52.tif,negative control,1,1.0,1.0,6674,6674,True
neg_control,1,962c5943-252c-49f5-ba62-85dfab87082b,109,325,LT0142_03,15,62,1,LT0142_03_15,LT0142_03/LT0142_03_15_62.tif,negative control,1,1.0,1.0,6663,6663,True
neg_control,1,aba5066a-8b7f-4323-9c28-062e67fc0a45,95,167,LT0033_11,315,38,1,LT0033_11_315,LT0033_11/LT0033_11_315_38.tif,negative control,1,1.0,1.0,6908,6908,True
neg_control,1,b4d016c6-6792-4edd-b123-2679d98c20ae,529,847,LT0075_01,26,37,1,LT0075_01_26,LT0075_01/LT0075_01_26_37.tif,negative control,1,1.0,1.0,6688,6688,True
neg_control,1,71152e99-a4f2-414b-b686-4fde1cc3fcb7,456,42,LT0069_51,63,45,1,LT0069_51_63,LT0069_51/LT0069_51_63_45.tif,negative control,1,0.9998384881255808,0.65346533,6750,6751,True
neg_control,1,7e4a3a2c-a14c-4318-89a9-94d69496a8ee,140,392,LT0083_31,304,41,1,LT0083_31_304,LT0083_31/LT0083_31_304_41.tif,negative control,1,1.0,1.0,7054,7054,True
neg_control,1,cd21a035-242e-4e5f-b60a-85b4dae3e3cd,538,137,LT0111_27,352,50,1,LT0111_27_352,LT0111_27/LT0111_27_352_50.tif,negative control,1,1.0,1.0,6881,6881,True
neg_control,1,f6ff1859-29ca-45c5-9899-9e1776191c9e,1323,969,LT0087_35,363,49,1,LT0087_35_363,LT0087_35/LT0087_35_363_49.tif,negative control,1,1.0,1.0,7070,7070,True
neg_control,1,ca1ecb81-a2bd-48fc-b7e5-7a5aad1d6bc7,777,680,LT0137_03,363,59,1,LT0137_03_363,LT0137_03/LT0137_03_363_59.tif,negative control,1,1.0,1.0,7076,7076,True
neg_control,1,3b485fe9-ba07-49d5-ac29-34eb4bb0ffd9,526,210,LT0155_03,26,60,1,LT0155_03_26,LT0155_03/LT0155_03_26_60.tif,negative control,1,1.0,1.0,6677,6677,True
neg_control,1,06305e41-9a27-46da-8f7a-cfc0a165890e,1278,681,LT0040_44,74,41,1,LT0040_44_74,LT0040_44/LT0040_44_74_41.tif,negative control,1,1.0,1.0,6588,6588,True
neg_control,1,92a6de8a-7b28-4f99-923f-1f21838a6d67,423,78,LT0001_09,352,54,1,LT0001_09_352,LT0001_09/LT0001_09_352_54.tif,negative control,1,1.0,1.0,6884,6884,True
neg_control,1,80a5c4b5-d281-4930-b403-87a968cb1c6d,87,166,LT0033_03,74,44,1,LT0033_03_74,LT0033_03/LT0033_03_74_44.tif,negative control,1,1.0,1.0,6583,6583,True
neg_control,1,8459179a-5ec3-46c7-9b0b-019c541b73bd,1122,341,LT0131_47,26,38,1,LT0131_47_26,LT0131_47/LT0131_47_26_38.tif,negative control,1,1.0,1.0,6679,6679,True
neg_control,1,2bf72392-e0fc-42c2-bc42-ed2234ebd5fa,932,39,LT0143_02,315,43,1,LT0143_02_315,LT0143_02/LT0143_02_315_43.tif,negative control,1,1.0,1.0,6911,6911,True
neg_control,1,f0ba1202-500b-420a-956c-62ddce2c73ec,914,441,LT0104_31,63,42,1,LT0104_31_63,LT0104_31/LT0104_31_63_42.tif,negative control,1,0.9998932189539912,0.57425743,6748,6749,True
neg_control,1,a9d9bbe9-76da-425a-ab59-e16cb333b2e1,210,713,LT0094_04,63,61,1,LT0094_04_63,LT0094_04/LT0094_04_63_61.tif,negative control,1,0.999987730558394,0.089108914,6746,6747,True
neg_control,1,81a815c5-3846-4853-a02f-623e7cc3ae67,524,86,LT0007_20,315,33,1,LT0007_20_315,LT0007_20/LT0007_20_315_33.tif,negative control,1,1.0,1.0,6916,6916,True
neg_control,1,41a39157-707d-4815-b031-441b614481e2,565,224,LT0091_30,352,58,1,LT0091_30_352,LT0091_30/LT0091_30_352_58.tif,negative control,1,0.9999563669724892,0.2970297,6883,6884,True
neg_control,1,30c9dd3c-bb0b-4628-b2af-135480c9a16e,1215,709,LT0106_43,63,43,1,LT0106_43_63,LT0106_43/LT0106_43_63_43.tif,negative control,1,1.0,1.0,6756,6756,True
neg_control,1,acd72c95-df4a-4d0f-a274-2d2c07081845,57,634,LT0097_48,15,58,1,LT0097_48_15,LT0097_48/LT0097_48_15_58.tif,negative control,1,1.0,1.0,6663,6663,True
neg_control,1,c653ca13-04fc-4c82-9124-5a50d0d0849e,1263,31,LT0074_32,363,33,1,LT0074_32_363,LT0074_32/LT0074_32_363_33.tif,negative control,1,1.0,1.0,7080,7080,True
neg_control,1,37bbcfa0-d634-40f2-b3ca-416cd11fac91,82,364,LT0028_14,304,60,1,LT0028_14_304,LT0028_14/LT0028_14_304_60.tif,negative control,1,0.9999346033103749,0.4059406,7049,7050,True
neg_control,1,fa3903b5-f4a0-4bf6-945f-ce31a53d479d,642,850,LT0012_27,304,50,1,LT0012_27_304,LT0012_27/LT0012_27_304_50.tif,negative control,1,1.0,1.0,7052,7052,True
neg_control,1,e6c28a39-f709-43e6-82aa-bdc5e7b193e7,558,845,LT0015_17,74,56,1,LT0015_17_74,LT0015_17/LT0015_17_74_56.tif,negative control,1,0.9999840685618356,0.10891089,6580,6581,True
neg_control,1,80ecb762-0d89-4d9c-a3c9-cfabf9a0c9f2,1008,766,LT0104_31,352,38,1,LT0104_31_352,LT0104_31/LT0104_31_352_38.tif,negative control,1,0.9996962110909973,0.8613861,6877,6878,True
neg_control,1,e6c193e7-1655-4d18-900a-8a5f90b5ad51,280,388,LT0103_12,352,37,1,LT0103_12_352,LT0103_12/LT0103_12_352_37.tif,negative control,1,1.0,1.0,6877,6877,True
neg_control,1,809c8e83-d4c5-4198-af84-05acfff500e0,924,529,LT0158_03,363,51,1,LT0158_03_363,LT0158_03/LT0158_03_363_51.tif,negative control,1,1.0,1.0,7082,7082,True
neg_control,1,a9f712dd-ac1a-4d8c-a988-a2a985547d0c,138,793,LT0069_45,352,34,1,LT0069_45_352,LT0069_45/LT0069_45_352_34.tif,negative control,1,1.0,1.0,6883,6883,True
neg_control,1,2740f5ee-b0a6-4bd0-92d4-d90b734518d6,116,880,LT0027_02,63,58,1,LT0027_02_63,LT0027_02/LT0027_02_63_58.tif,negative control,1,1.0,1.0,6753,6753,True
neg_control,1,32c7d928-6a2d-48ba-80a9-f4a25b4cf101,54,543,LT0043_48,304,50,1,LT0043_48_304,LT0043_48/LT0043_48_304_50.tif,negative control,1,1.0,1.0,7051,7051,True
neg_control,1,bf9996b0-969a-476f-be50-d4d87a355462,474,476,LT0094_04,63,61,1,LT0094_04_63,LT0094_04/LT0094_04_63_61.tif,negative control,1,0.9993151918208617,1.0,6746,6747,True
neg_control,1,9704afae-7eea-4220-9c24-57c11ad383b6,713,209,LT0136_21,74,51,1,LT0136_21_74,LT0136_21/LT0136_21_74_51.tif,negative control,1,1.0,1.0,6581,6581,True
neg_control,1,338a2d73-a9af-4c8f-a10b-ef90c24681e6,961,865,LT0081_02,304,38,1,LT0081_02_304,LT0081_02/LT0081_02_304_38.tif,negative control,1,0.9998034145851205,0.36633664,7041,7043,True
neg_control,1,9083b01d-0475-4d65-823c-d4e6a8b17e3f,571,214,LT0094_44,363,32,1,LT0094_44_363,LT0094_44/LT0094_44_363_32.tif,negative control,1,1.0,1.0,7080,7080,True
neg_control,1,3fa6e0a7-fd1c-4ed4-b0c9-72d0ed0c1495,435,376,LT0108_47,15,48,1,LT0108_47_15,LT0108_47/LT0108_47_15_48.tif,negative control,1,1.0,1.0,6666,6666,True
neg_control,1,7963e047-db94-4f76-9746-c53a44381df8,1017,511,LT0116_43,304,37,1,LT0116_43_304,LT0116_43/LT0116_43_304_37.tif,negative control,1,1.0,1.0,7050,7050,True
neg_control,1,4e8e8b9b-e167-48ad-ada2-03bb9581ada9,170,86,LT0007_10,352,49,1,LT0007_10_352,LT0007_10/LT0007_10_352_49.tif,negative control,1,0.9999879283839669,0.06930693,6890,6891,True
neg_control,1,888d02d7-ef02-4acf-b9e9-4e35166341a0,1281,236,LT0046_03,352,43,1,LT0046_03_352,LT0046_03/LT0046_03_352_43.tif,negative control,1,1.0,1.0,6875,6875,True
neg_control,1,e5cf9a3e-ecfa-4409-80f0-c5e5930ae699,877,999,LT0037_52,352,35,1,LT0037_52_352,LT0037_52/LT0037_52_352_35.tif,negative control,1,1.0,1.0,6869,6869,True
neg_control,1,f1c8d8a7-4b6b-4fbc-95fb-3b2e8ba24498,199,409,LT0145_04,26,52,1,LT0145_04_26,LT0145_04/LT0145_04_26_52.tif,negative control,1,1.0,1.0,6679,6679,True
neg_control,1,f47878ec-fd15-43a5-9d74-e6105b8cfbc0,783,898,LT0002_24,15,44,1,LT0002_24_15,LT0002_24/LT0002_24_15_44.tif,negative control,1,1.0,1.0,6674,6674,True
neg_control,1,c625fa4f-4d30-4f72-9830-bd2e8f70b01d,793,174,LT0031_51,315,40,1,LT0031_51_315,LT0031_51/LT0031_51_315_40.tif,negative control,1,1.0,1.0,6920,6920,True
neg_control,1,9f5d3f85-2589-4322-9ec4-29e1df74805f,520,490,LT0148_11,352,43,1,LT0148_11_352,LT0148_11/LT0148_11_352_43.tif,negative control,1,1.0,1.0,6882,6882,True
neg_control,1,f3a2f8f3-6e76-479e-8923-63944c61c0c6,674,634,LT0077_19,15,50,1,LT0077_19_15,LT0077_19/LT0077_19_15_50.tif,negative control,1,1.0,1.0,6660,6660,True
neg_control,1,3cf52d45-f5c6-46a5-abac-6ff627a59e05,344,403,LT0097_44,15,44,1,LT0097_44_15,LT0097_44/LT0097_44_15_44.tif,negative control,1,1.0,1.0,6669,6669,True
neg_control,1,81775fe7-5470-402b-87b7-8c0c93b628fc,168,280,LT0065_04,352,35,1,LT0065_04_352,LT0065_04/LT0065_04_352_35.tif,negative control,1,1.0,1.0,6890,6890,True
neg_control,1,d6d7d2f4-8c8a-4da8-8dc9-a8ec6b364a82,50,423,LT0077_01,63,54,1,LT0077_01_63,LT0077_01/LT0077_01_63_54.tif,negative control,1,1.0,1.0,6743,6743,True
neg_control,1,8634ae6a-8ebd-46b2-8866-3e935afc518c,1139,723,LT0040_01,74,48,1,LT0040_01_74,LT0040_01/LT0040_01_74_48.tif,negative control,1,1.0,1.0,6585,6585,True
neg_control,1,6f827068-3167-456c-a136-dbe63e4e36b5,915,221,LT0104_31,74,60,1,LT0104_31_74,LT0104_31/LT0104_31_74_60.tif,negative control,1,0.9998859881159622,0.5148515,6582,6583,True
neg_control,1,1c53998e-dbc2-46e0-a89b-f45829151d1c,214,839,LT0028_14,15,52,1,LT0028_14_15,LT0028_14/LT0028_14_15_52.tif,negative control,1,0.9998238497317495,0.63366336,6669,6670,True
neg_control,1,ae93eaa3-41b7-418c-b6ab-7ec519fb5bc7,1193,699,LT0147_03,15,60,1,LT0147_03_15,LT0147_03/LT0147_03_15_60.tif,negative control,1,1.0,1.0,6671,6671,True
neg_control,1,240705dd-c1d5-4f51-8376-aa90e33736a1,794,770,LT0141_03,352,41,1,LT0141_03_352,LT0141_03/LT0141_03_352_41.tif,negative control,1,1.0,1.0,6877,6877,True
neg_control,1,092fe690-b3fa-463d-ad4b-97a488efab2f,1194,518,LT0018_25,315,61,1,LT0018_25_315,LT0018_25/LT0018_25_315_61.tif,negative control,1,1.0,1.0,6908,6908,True
neg_control,1,fc659cdf-72c4-47fc-9e2e-a9aa4652da3c,1034,385,LT0149_05,15,44,1,LT0149_05_15,LT0149_05/LT0149_05_15_44.tif,negative control,1,1.0,1.0,6659,6659,True
neg_control,1,f91669f9-3e5a-482c-8071-89c0a2895356,899,642,LT0151_08,26,49,1,LT0151_08_26,LT0151_08/LT0151_08_26_49.tif,negative control,1,1.0,1.0,6677,6677,True
neg_control,1,fb20a655-fbcd-40cd-a024-a09c792b8d5f,1231,82,LT0048_14,74,37,1,LT0048_14_74,LT0048_14/LT0048_14_74_37.tif,negative control,1,0.9999552042988528,0.25742576,6567,6568,True
neg_control,1,e9afc9eb-0ac2-4bad-99e6-eeae98452672,1065,219,LT0107_02,74,51,1,LT0107_02_74,LT0107_02/LT0107_02_74_51.tif,negative control,1,1.0,1.0,6575,6575,True
neg_control,1,8c297047-216b-43b4-8ed9-b5728b8b8ae3,543,762,LT0132_31,363,52,1,LT0132_31_363,LT0132_31/LT0132_31_363_52.tif,negative control,1,1.0,1.0,7079,7079,True
neg_control,1,525f4226-28d7-41a9-bfcf-f42783c865bf,142,817,LT0012_25,63,52,1,LT0012_25_63,LT0012_25/LT0012_25_63_52.tif,negative control,1,0.9999028367698816,0.12871288,6751,6753,True
neg_control,1,a057c46f-f4e0-460f-b0f8-c6d3929f630d,952,772,LT0152_05,26,40,1,LT0152_05_26,LT0152_05/LT0152_05_26_40.tif,negative control,1,1.0,1.0,6670,6670,True
neg_control,1,945a9a90-e5c8-4760-9c4d-b0c860a5f897,884,350,LT0108_01,304,42,1,LT0108_01_304,LT0108_01/LT0108_01_304_42.tif,negative control,1,1.0,1.0,7050,7050,True
neg_control,1,020923b1-9af2-46b0-9771-06942157b826,1243,33,LT0124_06,15,50,1,LT0124_06_15,LT0124_06/LT0124_06_15_50.tif,negative control,1,1.0,1.0,6666,6666,True
neg_control,1,34bdfc85-1dc3-4371-b647-a2ac9cab9e47,534,808,LT0076_08,363,47,1,LT0076_08_363,LT0076_08/LT0076_08_363_47.tif,negative control,1,1.0,1.0,7064,7064,True
neg_control,1,e6c4744e-71b7-44b1-a57e-03002ed6001f,307,188,LT0032_01,26,57,1,LT0032_01_26,LT0032_01/LT0032_01_26_57.tif,negative control,1,1.0,1.0,6681,6681,True
neg_control,1,0dcef7d5-cb90-48a3-8bf7-31219dab4354,1071,192,LT0072_35,74,52,1,LT0072_35_74,LT0072_35/LT0072_35_74_52.tif,negative control,1,1.0,1.0,6589,6589,True
neg_control,1,32bd8c89-0ef2-485f-a5ea-005f8fcc5843,750,202,LT0148_40,15,44,1,LT0148_40_15,LT0148_40/LT0148_40_15_44.tif,negative control,1,1.0,1.0,6668,6668,True
neg_control,1,45ed7434-46fd-48be-8790-4b6515c9fb54,1085,593,LT0025_54,26,38,1,LT0025_54_26,LT0025_54/LT0025_54_26_38.tif,negative control,1,0.9999645900414211,0.27722773,6689,6690,True
neg_control,1,0735eb51-3144-417d-b34f-a91cbb56b8e5,528,460,LT0024_01,352,33,1,LT0024_01_352,LT0024_01/LT0024_01_352_33.tif,negative control,1,0.9999547757012962,0.26732674,6892,6893,True
